Site,Frequency,ReZxxCal,ImZxxCal,ReZxyCal,ImZxyCal,ReZyxCal,ImZyxCal,ReZyyCal,ImZyyCal,ReZxxObs,ImZxxObs,ReZxyObs,ImZxyObs,ReZyxObs,ImZyxObs,ReZyyObs,ImZyyObs,ReZxxErr,ImZxxErr,ReZxyErr,ImZxyErr,ReZyxErr,ImZyxErr,ReZyyErr,ImZyyErr,
12,6.309500e+000,-6.510789e-003,-3.770150e-003,2.457156e-002,-2.206877e-002,-2.870572e-002,2.044589e-002,3.279421e-003,-2.795073e-003,-6.735100e-003,-7.209100e-003,2.503100e-002,-2.142000e-002,-3.026400e-002,1.917700e-002,2.497700e-003,-1.826800e-005,2.704300e-003,2.704300e-003,1.717800e-003,1.717800e-003,1.717800e-003,1.717800e-003,1.419000e-003,1.419000e-003,
12,1.000000e+001,-3.123600e-003,-2.574622e-003,3.014089e-002,-2.725697e-002,-3.247243e-002,2.701197e-002,2.628890e-003,-5.170833e-003,-7.213100e-003,-4.343000e-003,3.001300e-002,-2.720700e-002,-3.343800e-002,2.399600e-002,1.054300e-002,-7.973600e-003,2.770200e-003,2.770200e-003,2.041600e-003,2.041600e-003,2.041600e-003,2.041600e-003,3.498700e-003,3.498700e-003,
12,1.000000e+001,-3.427759e-003,-1.938473e-003,3.008848e-002,-2.725948e-002,-3.293317e-002,2.707908e-002,1.392772e-003,-6.269698e-003,-7.213100e-003,-4.343000e-003,3.001300e-002,-2.720700e-002,-3.343800e-002,2.399600e-002,1.054300e-002,-7.973600e-003,2.770200e-003,2.770200e-003,2.041600e-003,2.041600e-003,2.041600e-003,2.041600e-003,3.498700e-003,3.498700e-003,
12,1.584800e+001,-1.803201e-003,2.048158e-003,3.622645e-002,-3.419340e-002,-3.859150e-002,3.639128e-002,2.040039e-003,-1.197458e-002,-7.366800e-003,-3.294200e-004,3.647100e-002,-3.552700e-002,-3.879600e-002,3.405200e-002,1.823800e-002,-1.599300e-002,2.906500e-003,2.906500e-003,2.563300e-003,2.563300e-003,2.563300e-003,2.563300e-003,5.307800e-003,5.307800e-003,
12,1.584800e+001,-9.011311e-004,1.471099e-003,3.632366e-002,-3.414068e-002,-3.801440e-002,3.680597e-002,2.700433e-003,-9.625897e-003,-7.366800e-003,-3.294200e-004,3.647100e-002,-3.552700e-002,-3.879600e-002,3.405200e-002,1.823800e-002,-1.599300e-002,2.906500e-003,2.906500e-003,2.563300e-003,2.563300e-003,2.563300e-003,2.563300e-003,5.307800e-003,5.307800e-003,
12,2.511800e+001,-1.794676e-003,6.867172e-003,4.363086e-002,-4.392435e-002,-4.669229e-002,5.001090e-002,4.885605e-003,-1.603819e-002,-8.352500e-003,3.557900e-003,4.397800e-002,-4.589600e-002,-4.757600e-002,4.700700e-002,2.404100e-002,-2.112700e-002,3.603400e-003,3.603400e-003,3.260100e-003,3.260100e-003,3.260100e-003,3.260100e-003,6.939900e-003,6.939900e-003,
12,2.511800e+001,-3.103061e-003,6.860585e-003,4.354818e-002,-4.406731e-002,-4.688852e-002,4.902639e-002,5.466164e-003,-1.924053e-002,-8.352500e-003,3.557900e-003,4.397800e-002,-4.589600e-002,-4.757600e-002,4.700700e-002,2.404100e-002,-2.112700e-002,3.603400e-003,3.603400e-003,3.260100e-003,3.260100e-003,3.260100e-003,3.260100e-003,6.939900e-003,6.939900e-003,
12,3.981000e+001,-6.574599e-003,1.047317e-002,5.287867e-002,-5.795424e-002,-5.841432e-002,6.523670e-002,1.180425e-002,-2.674027e-002,-1.190200e-002,8.700500e-003,5.275300e-002,-5.707800e-002,-5.977700e-002,6.277000e-002,2.831900e-002,-2.668900e-002,5.077500e-003,5.077500e-003,4.103900e-003,4.103900e-003,4.103900e-003,4.103900e-003,8.711600e-003,8.711600e-003,
12,3.981000e+001,-5.341826e-003,1.121026e-002,5.292318e-002,-5.775098e-002,-5.909884e-002,6.639829e-002,9.818081e-003,-2.325369e-002,-1.190200e-002,8.700500e-003,5.275300e-002,-5.707800e-002,-5.977700e-002,6.277000e-002,2.831900e-002,-2.668900e-002,5.077500e-003,5.077500e-003,4.103900e-003,4.103900e-003,4.103900e-003,4.103900e-003,8.711600e-003,8.711600e-003,
12,6.309500e+001,-1.031949e-002,1.290170e-002,6.531935e-002,-7.736879e-002,-7.351191e-002,8.638652e-002,1.989942e-002,-3.399686e-002,-1.404000e-002,1.340100e-002,6.826400e-002,-7.865900e-002,-7.896000e-002,8.934600e-002,3.263700e-002,-3.686500e-002,6.744100e-003,6.744100e-003,5.571900e-003,5.571900e-003,5.571900e-003,5.571900e-003,1.149300e-002,1.149300e-002,
12,6.309500e+001,-9.456272e-003,1.421554e-002,6.539418e-002,-7.713737e-002,-7.511417e-002,8.694399e-002,1.676856e-002,-3.063757e-002,-1.404000e-002,1.340100e-002,6.826400e-002,-7.865900e-002,-7.896000e-002,8.934600e-002,3.263700e-002,-3.686500e-002,6.744100e-003,6.744100e-003,5.571900e-003,5.571900e-003,5.571900e-003,5.571900e-003,1.149300e-002,1.149300e-002,
12,1.000000e+002,-1.345984e-002,1.736616e-002,8.318242e-002,-1.035396e-001,-9.577498e-002,1.138964e-001,2.510096e-002,-3.891645e-002,-1.607800e-002,1.796900e-002,8.194200e-002,-1.008400e-001,-9.413300e-002,1.146900e-001,4.202200e-002,-4.787200e-002,8.396100e-003,8.396100e-003,6.942500e-003,6.942500e-003,6.942500e-003,6.942500e-003,1.458200e-002,1.458200e-002,
12,1.000000e+002,-1.390393e-002,1.556637e-002,8.284926e-002,-1.039451e-001,-9.384617e-002,1.145072e-001,2.886643e-002,-4.226857e-002,-1.607800e-002,1.796900e-002,8.194200e-002,-1.008400e-001,-9.413300e-002,1.146900e-001,4.202200e-002,-4.787200e-002,8.396100e-003,8.396100e-003,6.942500e-003,6.942500e-003,6.942500e-003,6.942500e-003,1.458200e-002,1.458200e-002,
12,1.584800e+002,-1.803938e-002,1.908750e-002,1.078878e-001,-1.387670e-001,-1.216071e-001,1.509078e-001,3.947546e-002,-5.316321e-002,-1.898400e-002,2.107400e-002,1.007800e-001,-1.339400e-001,-1.173200e-001,1.507500e-001,5.181200e-002,-6.153000e-002,1.034300e-002,1.034300e-002,8.946900e-003,8.946900e-003,8.946900e-003,8.946900e-003,1.859400e-002,1.859400e-002,
12,1.584800e+002,-1.803823e-002,2.146496e-002,1.084957e-001,-1.376406e-001,-1.232985e-001,1.491167e-001,3.508199e-002,-4.917734e-002,-1.898400e-002,2.107400e-002,1.007800e-001,-1.339400e-001,-1.173200e-001,1.507500e-001,5.181200e-002,-6.153000e-002,1.034300e-002,1.034300e-002,8.946900e-003,8.946900e-003,8.946900e-003,8.946900e-003,1.859400e-002,1.859400e-002,
12,2.511800e+002,-2.304767e-002,2.346403e-002,1.423816e-001,-1.828019e-001,-1.584841e-001,1.973225e-001,5.288059e-002,-6.715357e-002,-2.536200e-002,2.577900e-002,1.299300e-001,-1.782200e-001,-1.543900e-001,1.989700e-001,6.636400e-002,-8.091500e-002,1.339600e-002,1.339600e-002,1.178400e-002,1.178400e-002,1.178400e-002,1.178400e-002,2.435100e-002,2.435100e-002,
12,2.511800e+002,-2.357727e-002,2.661293e-002,1.427810e-001,-1.805138e-001,-1.596597e-001,1.941963e-001,4.739034e-002,-6.230050e-002,-2.536200e-002,2.577900e-002,1.299300e-001,-1.782200e-001,-1.543900e-001,1.989700e-001,6.636400e-002,-8.091500e-002,1.339600e-002,1.339600e-002,1.178400e-002,1.178400e-002,1.178400e-002,1.178400e-002,2.435100e-002,2.435100e-002,
12,3.981000e+002,-2.897285e-002,2.900950e-002,1.879285e-001,-2.379840e-001,-2.064708e-001,2.564699e-001,6.938321e-002,-8.489856e-002,-3.529500e-002,3.006500e-002,1.771100e-001,-2.378000e-001,-2.077800e-001,2.619500e-001,9.240100e-002,-1.059200e-001,1.758700e-002,1.758700e-002,1.574300e-002,1.574300e-002,1.574300e-002,1.574300e-002,3.251800e-002,3.251800e-002,
12,3.981000e+002,-3.020117e-002,3.324573e-002,1.876063e-001,-2.344567e-001,-2.064709e-001,2.518547e-001,6.267941e-002,-7.915574e-002,-3.529500e-002,3.006500e-002,1.771100e-001,-2.378000e-001,-2.077800e-001,2.619500e-001,9.240100e-002,-1.059200e-001,1.758700e-002,1.758700e-002,1.574300e-002,1.574300e-002,1.574300e-002,1.574300e-002,3.251800e-002,3.251800e-002,
12,6.309500e+002,-3.842093e-002,4.206111e-002,2.448875e-001,-3.027504e-001,-2.658599e-001,3.263888e-001,8.162357e-002,-1.010974e-001,-4.607900e-002,2.834600e-002,2.514100e-001,-3.181600e-001,-2.814100e-001,3.398400e-001,1.338000e-001,-1.355800e-001,2.221700e-002,2.221700e-002,2.114900e-002,2.114900e-002,2.114900e-002,2.114900e-002,4.348600e-002,4.348600e-002,
12,6.309500e+002,-3.613108e-002,3.640909e-002,2.461971e-001,-3.075607e-001,-2.674685e-001,3.322183e-001,8.948163e-002,-1.081343e-001,-4.607900e-002,2.834600e-002,2.514100e-001,-3.181600e-001,-2.814100e-001,3.398400e-001,1.338000e-001,-1.355800e-001,2.221700e-002,2.221700e-002,2.114900e-002,2.114900e-002,2.114900e-002,2.114900e-002,4.348600e-002,4.348600e-002,
12,1.000000e+003,-4.549287e-002,4.624596e-002,3.192821e-001,-3.968408e-001,-3.437780e-001,4.309930e-001,1.146132e-001,-1.392604e-001,-5.914000e-002,5.749000e-003,3.519700e-001,-4.045200e-001,-3.863100e-001,4.147400e-001,1.878100e-001,-1.602600e-001,2.677500e-002,2.677500e-002,2.756500e-002,2.756500e-002,2.756500e-002,2.756500e-002,5.611200e-002,5.611200e-002,
12,1.000000e+003,-4.913418e-002,5.357437e-002,3.166597e-001,-3.904554e-001,-3.404114e-001,4.239725e-001,1.053444e-001,-1.300726e-001,-5.914000e-002,5.749000e-003,3.519700e-001,-4.045200e-001,-3.863100e-001,4.147400e-001,1.878100e-001,-1.602600e-001,2.677500e-002,2.677500e-002,2.756500e-002,2.756500e-002,2.756500e-002,2.756500e-002,5.611200e-002,5.611200e-002,
