Site,Frequency,ReTzxCal,ImTzxCal,ReTzyCal,ImTzyCal,ReTzxObs,ImTzxObs,ReTzyObs,ImTzyObs,ReTzxErr,ImTzxErr,ReTzyErr,ImTzyErr,
1035,2.511800e+001,-6.714594e-002,3.145239e-002,1.621112e-001,-3.509986e-002,-7.869000e-002,3.532200e-002,1.383300e-001,-2.738700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,2.511800e+001,-6.595289e-002,3.244830e-002,1.595187e-001,-3.442204e-002,-7.869000e-002,3.532200e-002,1.383300e-001,-2.738700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,3.981000e+001,-7.199397e-002,1.108762e-002,1.824470e-001,-6.830798e-003,-9.929200e-002,2.470100e-003,1.515400e-001,-2.219000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,3.981000e+001,-7.221033e-002,1.198036e-002,1.827861e-001,-5.823823e-003,-9.929200e-002,2.470100e-003,1.515400e-001,-2.219000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,1.000000e+002,-6.387942e-002,-2.254277e-002,1.574956e-001,6.302246e-002,-4.390000e-002,-1.719500e-002,1.731000e-001,1.672600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,1.000000e+002,-6.375692e-002,-2.380220e-002,1.539040e-001,7.372755e-002,-4.390000e-002,-1.719500e-002,1.731000e-001,1.672600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,1.584800e+002,-5.173067e-002,-3.650203e-002,1.237769e-001,7.985127e-002,-3.337900e-002,-3.747900e-002,1.658600e-001,6.040600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,1.584800e+002,-5.111051e-002,-3.792023e-002,1.130527e-001,9.023429e-002,-3.337900e-002,-3.747900e-002,1.658600e-001,6.040600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,6.309500e+002,1.030380e-002,-5.082552e-002,1.161243e-002,7.486635e-002,1.902800e-002,-3.472400e-002,4.587500e-002,1.671700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1035,6.309500e+002,6.711346e-003,-4.991405e-002,2.664780e-002,7.643164e-002,1.902800e-002,-3.472400e-002,4.587500e-002,1.671700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,6.309500e+000,3.152694e-001,3.519659e-002,1.837098e-001,-1.962337e-002,3.246000e-001,4.952500e-002,1.936000e-001,4.009600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,6.309500e+000,2.938706e-001,5.713451e-002,1.674761e-001,-2.471218e-002,3.246000e-001,4.952500e-002,1.936000e-001,4.009600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.000000e+001,2.999788e-001,1.018819e-001,1.833724e-001,-1.366036e-002,2.907200e-001,7.936100e-002,1.962500e-001,4.105500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.000000e+001,2.677231e-001,1.102863e-001,1.735609e-001,-2.470183e-002,2.907200e-001,7.936100e-002,1.962500e-001,4.105500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.584800e+001,2.162567e-001,1.583584e-001,1.859931e-001,-2.458760e-002,2.895000e-001,1.469600e-001,2.012100e-001,6.564900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.584800e+001,2.486582e-001,1.669925e-001,1.873077e-001,-1.326191e-002,2.895000e-001,1.469600e-001,2.012100e-001,6.564900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,2.511800e+001,1.654018e-001,2.118806e-001,1.948970e-001,-7.968016e-003,2.604700e-001,2.579600e-001,1.977300e-001,1.035200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,2.511800e+001,1.424511e-001,1.893564e-001,2.009693e-001,-1.433295e-002,2.604700e-001,2.579600e-001,1.977300e-001,1.035200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,3.981000e+001,6.635629e-002,2.224043e-001,1.981409e-001,2.377272e-003,1.572100e-001,3.136800e-001,2.051500e-001,6.783400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,3.981000e+001,5.901591e-002,1.927384e-001,2.074685e-001,5.699557e-003,1.572100e-001,3.136800e-001,2.051500e-001,6.783400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,6.309500e+001,-1.487534e-002,1.688213e-001,2.013696e-001,2.784526e-002,-4.321900e-002,3.206500e-001,2.118600e-001,1.366000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,6.309500e+001,-2.548764e-002,1.962444e-001,1.962358e-001,1.344940e-002,-4.321900e-002,3.206500e-001,2.118600e-001,1.366000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.000000e+002,-6.584135e-002,1.310722e-001,1.836040e-001,4.562548e-002,-2.649700e-001,2.043100e-001,2.031000e-001,4.252600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.000000e+002,-8.935774e-002,1.454882e-001,1.898416e-001,2.455623e-002,-2.649700e-001,2.043100e-001,2.031000e-001,4.252600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.584800e+002,-9.405167e-002,9.546305e-002,1.588843e-001,5.324116e-002,-1.940900e-001,1.051000e-001,2.178400e-001,4.847000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.584800e+002,-1.173383e-001,9.371963e-002,1.783140e-001,3.438506e-002,-1.940900e-001,1.051000e-001,2.178400e-001,4.847000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,2.511800e+002,-1.226394e-001,6.169787e-002,1.622046e-001,4.030063e-002,-1.056600e-001,4.787800e-002,2.248800e-001,7.426900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,2.511800e+002,-1.084409e-001,7.123987e-002,1.355431e-001,5.038480e-002,-1.056600e-001,4.787800e-002,2.248800e-001,7.426900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,3.981000e+002,-1.199065e-001,5.775986e-002,1.176298e-001,4.250267e-002,-7.908900e-002,3.465700e-002,2.178900e-001,9.138800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,3.981000e+002,-1.263969e-001,4.865631e-002,1.446622e-001,4.035540e-002,-7.908900e-002,3.465700e-002,2.178900e-001,9.138800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,6.309500e+002,-1.315822e-001,4.827285e-002,1.036218e-001,3.311663e-002,-7.296700e-002,5.515900e-002,2.076200e-001,6.328700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,6.309500e+002,-1.342467e-001,4.197828e-002,1.285444e-001,3.581264e-002,-7.296700e-002,5.515900e-002,2.076200e-001,6.328700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.000000e+003,-1.415088e-001,4.077608e-002,9.171411e-002,2.168117e-002,-7.424000e-002,5.412000e-002,1.954000e-001,6.496800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1036,1.000000e+003,-1.426909e-001,3.718965e-002,1.139081e-001,2.742143e-002,-7.424000e-002,5.412000e-002,1.954000e-001,6.496800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,6.309500e-001,1.150055e-001,-9.381634e-002,3.512779e-002,5.570085e-002,2.197200e-001,-1.515200e-002,-1.158000e-001,1.511500e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.000000e+000,1.451370e-001,-7.500416e-002,2.097964e-002,7.013725e-002,2.095000e-001,-6.510400e-003,-1.157800e-001,1.528000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.584800e+000,1.692916e-001,-5.175220e-002,2.451039e-004,8.961257e-002,1.298800e-001,5.740300e-002,-1.800900e-001,1.976400e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,2.511800e+000,1.861165e-001,-2.302319e-002,-3.179118e-002,1.107771e-001,9.418500e-002,6.908300e-002,-2.857000e-001,2.719600e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,6.309500e+001,-3.349641e-002,7.672649e-002,-2.883301e-001,-2.408453e-002,-7.672000e-002,7.891300e-003,-3.518000e-001,-2.424300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,6.309500e+001,-3.963681e-002,7.354560e-002,-3.126301e-001,-4.050495e-002,-7.672000e-002,7.891300e-003,-3.518000e-001,-2.424300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.000000e+002,-4.890243e-002,4.517609e-002,-2.582264e-001,-6.775314e-002,-3.206200e-002,-3.325100e-002,-2.278800e-001,-1.865900e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.000000e+002,-5.160605e-002,3.800625e-002,-2.712225e-001,-8.870849e-002,-3.206200e-002,-3.325100e-002,-2.278800e-001,-1.865900e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.584800e+002,-4.960917e-002,2.190918e-002,-2.103622e-001,-8.723921e-002,-1.289300e-003,-2.460800e-002,-1.757200e-001,-1.187400e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.584800e+002,-4.665967e-002,1.363065e-002,-2.113108e-001,-1.048425e-001,-1.289300e-003,-2.460800e-002,-1.757200e-001,-1.187400e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,2.511800e+002,-4.338267e-002,9.753276e-003,-1.659925e-001,-7.768683e-002,2.069900e-002,4.473800e-003,-1.527200e-001,-6.146900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,2.511800e+002,-3.492664e-002,4.774161e-003,-1.621381e-001,-8.602956e-002,2.069900e-002,4.473800e-003,-1.527200e-001,-6.146900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,3.981000e+002,-2.688728e-002,1.056020e-002,-1.442926e-001,-6.002381e-002,1.048200e-002,3.706100e-002,-1.679400e-001,-4.112400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,3.981000e+002,-3.609608e-002,8.858413e-003,-1.450238e-001,-5.624072e-002,1.048200e-002,3.706100e-002,-1.679400e-001,-4.112400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,6.309500e+002,-3.496934e-002,1.615958e-002,-1.390312e-001,-4.699700e-002,-4.078100e-002,4.594300e-002,-1.781000e-001,-7.417800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,6.309500e+002,-3.019706e-002,2.124484e-002,-1.394215e-001,-5.241741e-002,-4.078100e-002,4.594300e-002,-1.781000e-001,-7.417800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.000000e+003,-4.082394e-002,2.340002e-002,-1.305025e-001,-4.760312e-002,-8.851300e-002,5.147500e-002,-1.522800e-001,-7.297200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1037,1.000000e+003,-3.928443e-002,2.762615e-002,-1.291258e-001,-5.440699e-002,-8.851300e-002,5.147500e-002,-1.522800e-001,-7.297200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,1.584800e+000,1.364218e-001,-2.337353e-002,-1.110442e-002,4.610040e-002,3.469500e-001,-1.119700e-001,1.724900e-001,1.618200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,2.511800e+000,1.423665e-001,1.171430e-002,-2.847277e-002,4.209417e-002,2.681200e-001,3.596400e-002,1.053800e-001,8.591000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,3.981000e+000,1.319236e-001,5.057438e-002,-4.362838e-002,3.282451e-002,2.854100e-001,1.240100e-001,1.006000e-002,1.153700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,6.309500e+000,1.281004e-001,8.396278e-002,-4.604236e-002,3.712942e-002,1.906700e-001,1.507100e-001,-7.575300e-002,1.087700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,6.309500e+000,1.014352e-001,8.566043e-002,-5.261758e-002,2.014236e-002,1.906700e-001,1.507100e-001,-7.575300e-002,1.087700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,1.000000e+001,7.882990e-002,1.068554e-001,-5.632197e-002,2.944239e-002,1.031500e-001,1.652100e-001,-1.147600e-001,3.521500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,1.000000e+001,5.303643e-002,1.062314e-001,-5.465677e-002,8.363862e-003,1.031500e-001,1.652100e-001,-1.147600e-001,3.521500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,1.584800e+001,1.948318e-002,1.023281e-001,-6.580841e-002,2.099426e-002,1.924800e-002,1.790700e-001,-1.247000e-001,-4.601500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,1.584800e+001,-3.671830e-003,1.017894e-001,-5.212852e-002,2.269010e-004,1.924800e-002,1.790700e-001,-1.247000e-001,-4.601500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,2.511800e+001,-2.755638e-002,6.567740e-002,-7.232297e-002,9.545717e-003,-2.475900e-002,1.391500e-001,-7.568900e-002,-9.662900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,2.511800e+001,-4.961250e-002,6.828022e-002,-4.738902e-002,-3.400494e-003,-2.475900e-002,1.391500e-001,-7.568900e-002,-9.662900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,3.981000e+001,-6.405549e-002,1.951667e-002,-4.439583e-002,-1.668531e-003,-5.884000e-002,-1.624300e-001,-6.227100e-002,-1.121700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1038,3.981000e+001,-3.976057e-002,1.353880e-002,-7.431513e-002,-2.573418e-003,-5.884000e-002,-1.624300e-001,-6.227100e-002,-1.121700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,3.981000e-002,-8.150280e-002,-1.038287e-001,2.547362e-001,-2.052164e-002,-6.364400e-002,-4.584200e-002,2.781700e-001,-2.218800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,6.309000e-002,-6.329441e-002,-9.876607e-002,2.559713e-001,-2.656216e-002,-7.125000e-002,-1.172600e-001,2.681500e-001,-9.113300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,2.511800e-001,3.622791e-002,-1.153097e-001,2.842644e-001,-3.787627e-002,5.345400e-002,-1.245300e-001,3.886200e-001,-3.782800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,3.981000e-001,7.526896e-002,-1.096129e-001,2.957719e-001,-4.290480e-002,6.839400e-002,-1.276000e-001,3.715800e-001,-4.912200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.000000e+000,1.418769e-001,-8.474735e-002,3.303553e-001,-5.147221e-002,1.361300e-001,-1.148800e-001,4.020600e-001,-4.072200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.584800e+000,1.682213e-001,-6.686140e-002,3.548515e-001,-4.870911e-002,1.568100e-001,-8.480500e-002,4.229300e-001,-3.290100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,2.511800e+000,1.878668e-001,-4.487884e-002,3.808548e-001,-3.445346e-002,1.716600e-001,-7.498700e-002,4.462300e-001,-4.098900e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,3.981000e+000,1.979680e-001,-2.047371e-002,4.018693e-001,-5.652851e-003,1.930100e-001,-4.717100e-002,4.552300e-001,4.234200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,6.309500e+000,1.981266e-001,2.525589e-003,4.104904e-001,3.816380e-002,2.249700e-001,4.879000e-004,4.392700e-001,9.823600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,6.309500e+000,2.055698e-001,-2.658575e-003,4.159344e-001,4.137301e-002,2.249700e-001,4.879000e-004,4.392700e-001,9.823600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.000000e+001,1.907970e-001,2.192445e-002,3.976260e-001,9.475001e-002,2.233100e-001,2.943600e-002,3.855600e-001,1.431000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.000000e+001,2.010441e-001,2.117548e-002,4.015211e-001,9.886267e-002,2.233100e-001,2.943600e-002,3.855600e-001,1.431000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.584800e+001,1.778365e-001,3.759256e-002,3.539593e-001,1.544107e-001,2.016200e-001,6.949100e-002,3.148100e-001,1.692200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.584800e+001,1.872493e-001,4.216205e-002,3.556131e-001,1.584518e-001,2.016200e-001,6.949100e-002,3.148100e-001,1.692200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,2.511800e+001,1.607348e-001,4.870586e-002,2.783939e-001,1.993451e-001,1.776100e-001,8.977200e-002,2.546600e-001,1.983800e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,2.511800e+001,1.661837e-001,5.689190e-002,2.779739e-001,2.021032e-001,1.776100e-001,8.977200e-002,2.546600e-001,1.983800e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,3.981000e+001,1.429961e-001,5.565316e-002,1.848595e-001,2.119113e-001,1.461300e-001,9.092700e-002,1.812100e-001,1.971300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,3.981000e+001,1.436048e-001,6.463112e-002,1.834341e-001,2.122290e-001,1.461300e-001,9.092700e-002,1.812100e-001,1.971300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,6.309500e+001,1.261527e-001,6.257312e-002,9.919146e-002,1.890773e-001,1.182400e-001,8.706500e-002,1.021000e-001,1.718300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,6.309500e+001,1.227895e-001,7.027849e-002,9.866587e-002,1.868650e-001,1.182400e-001,8.706500e-002,1.021000e-001,1.718300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.000000e+002,1.065942e-001,7.197956e-002,4.040941e-002,1.479755e-001,8.881000e-002,8.166900e-002,5.649600e-002,1.421200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.000000e+002,1.008476e-001,7.749116e-002,4.226676e-002,1.445996e-001,8.881000e-002,8.166900e-002,5.649600e-002,1.421200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.584800e+002,8.116363e-002,8.088476e-002,7.356342e-003,1.098431e-001,6.491200e-002,8.193700e-002,1.768500e-002,1.105700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,1.584800e+002,7.452878e-002,8.462715e-002,1.149253e-002,1.074370e-001,6.491200e-002,8.193700e-002,1.768500e-002,1.105700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,2.511800e+002,5.107622e-002,8.522842e-002,-1.310383e-002,8.323701e-002,3.517200e-002,8.742500e-002,-4.649100e-003,8.435600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,2.511800e+002,4.368261e-002,8.821734e-002,-8.656170e-003,8.278754e-002,3.517200e-002,8.742500e-002,-4.649100e-003,8.435600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,3.981000e+002,1.976326e-002,8.300791e-002,-3.059247e-002,6.372284e-002,5.417500e-003,8.927500e-002,-1.882800e-002,6.909600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,3.981000e+002,1.081127e-002,8.487565e-002,-2.740829e-002,6.384197e-002,5.417500e-003,8.927500e-002,-1.882800e-002,6.909600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,6.309500e+002,-9.000427e-003,7.444953e-002,-4.510747e-002,4.488880e-002,-3.622800e-002,6.778700e-002,-4.296500e-002,5.957300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1039,6.309500e+002,-1.881915e-002,7.362218e-002,-4.247839e-002,4.382421e-002,-3.622800e-002,6.778700e-002,-4.296500e-002,5.957300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,3.981000e-002,-1.019438e-001,-1.064518e-001,-1.111390e-002,6.033442e-002,-8.694600e-002,-3.971400e-002,-6.755300e-002,8.909000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,6.309000e-002,-8.067059e-002,-1.035647e-001,-2.868863e-002,5.834997e-002,-6.256700e-002,-5.993600e-002,-9.013000e-002,5.016600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.000000e-001,-5.178357e-002,-1.103465e-001,-4.277748e-002,5.959613e-002,-2.258500e-002,-8.101100e-002,-9.423900e-002,3.271900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.584800e-001,-1.346410e-002,-1.141497e-001,-5.739925e-002,6.542798e-002,2.126000e-002,-1.215700e-001,-9.450600e-002,3.951000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,2.511800e-001,2.719305e-002,-1.096164e-001,-7.539429e-002,7.451190e-002,6.798700e-002,-1.216700e-001,-1.147400e-001,5.471500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,3.981000e-001,6.511720e-002,-9.732338e-002,-9.727758e-002,8.551878e-002,1.126800e-001,-8.040600e-002,-1.498800e-001,8.243600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,6.309500e-001,9.743101e-002,-7.868492e-002,-1.241507e-001,9.866380e-002,1.462000e-001,-3.543800e-002,-1.899100e-001,1.057300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.000000e+000,1.228224e-001,-5.516654e-002,-1.598724e-001,1.131361e-001,1.255600e-001,1.433800e-002,-2.427200e-001,1.149800e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.584800e+000,1.409463e-001,-2.678029e-002,-2.106509e-001,1.224674e-001,1.189400e-001,5.272000e-002,-3.013100e-001,9.844200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,2.511800e+000,1.500038e-001,8.451192e-003,-2.775571e-001,1.088802e-001,1.264700e-001,7.284400e-002,-3.435100e-001,3.864700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,3.981000e+000,1.433694e-001,5.162437e-002,-3.397532e-001,5.072891e-002,8.634400e-002,8.902900e-002,-3.530400e-001,-3.898100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,6.309500e+000,1.115776e-001,9.438218e-002,-3.557873e-001,-4.568939e-002,5.543100e-002,1.028900e-001,-3.248800e-001,-1.060200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,6.309500e+000,9.968599e-002,9.380354e-002,-3.524285e-001,-8.708535e-002,5.543100e-002,1.028900e-001,-3.248800e-001,-1.060200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.000000e+001,5.763269e-002,1.179884e-001,-3.091940e-001,-1.362088e-001,2.246500e-002,1.028900e-001,-2.735100e-001,-1.590800e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.000000e+001,4.763667e-002,1.125239e-001,-2.846654e-001,-1.547230e-001,2.246500e-002,1.028900e-001,-2.735100e-001,-1.590800e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.584800e+001,1.738750e-003,1.142228e-001,-2.281680e-001,-1.893949e-001,-1.004800e-002,8.993600e-002,-2.163300e-001,-1.952000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.584800e+001,-4.497091e-003,1.067457e-001,-2.083599e-001,-1.858435e-001,-1.004800e-002,8.993600e-002,-2.163300e-001,-1.952000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,2.511800e+001,-4.213571e-002,8.428543e-002,-1.343460e-001,-2.007163e-001,-3.524400e-002,7.999700e-002,-1.409400e-001,-2.076900e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,2.511800e+001,-3.982545e-002,9.283053e-002,-1.417283e-001,-2.102710e-001,-3.524400e-002,7.999700e-002,-1.409400e-001,-2.076900e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,3.981000e+001,-6.002681e-002,6.040973e-002,-5.714413e-002,-2.037677e-001,-5.474700e-002,7.143800e-002,-4.093200e-002,-2.050700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,3.981000e+001,-6.281342e-002,6.805458e-002,-5.721908e-002,-2.105163e-001,-5.474700e-002,7.143800e-002,-4.093200e-002,-2.050700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,6.309500e+001,-6.622600e-002,4.756140e-002,2.047969e-002,-1.884333e-001,-7.273700e-002,7.113600e-002,4.027200e-002,-1.874500e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,6.309500e+001,-7.338104e-002,5.143819e-002,2.237170e-002,-1.908462e-001,-7.273700e-002,7.113600e-002,4.027200e-002,-1.874500e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.000000e+002,-7.306512e-002,4.616086e-002,8.572459e-002,-1.519020e-001,-8.370300e-002,7.632700e-002,9.774900e-002,-1.501800e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.000000e+002,-8.292556e-002,4.355800e-002,8.587927e-002,-1.517600e-001,-8.370300e-002,7.632700e-002,9.774900e-002,-1.501800e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.584800e+002,-8.637241e-002,4.814613e-002,1.226254e-001,-1.048031e-001,-9.584500e-002,9.210700e-002,1.312700e-001,-1.045500e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,1.584800e+002,-9.441658e-002,3.602662e-002,1.206477e-001,-1.056690e-001,-9.584500e-002,9.210700e-002,1.312700e-001,-1.045500e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,2.511800e+002,-1.027812e-001,4.681196e-002,1.323163e-001,-7.142994e-002,-1.112000e-001,1.210800e-001,1.402200e-001,-7.019100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1040,2.511800e+002,-1.016554e-001,2.741336e-002,1.304841e-001,-7.475421e-002,-1.112000e-001,1.210800e-001,1.402200e-001,-7.019100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
