MT    48
1  1  -2.052  1.667  
16
39.81000 8.0742e-04 1.8757e-02 5.8828e-02 -5.5495e-02 -4.7699e-02 7.7093e-02 -7.7203e-03 7.9629e-03 5.8449e-03 5.8449e-03 4.2812e-03 4.2812e-03 5.6451e-03 5.6451e-03 4.7564e-03 4.7564e-03 
25.11800 -5.2458e-03 -3.3120e-03 4.5363e-02 -3.9444e-02 -4.2471e-02 5.3234e-02 -3.7482e-03 3.3209e-03 2.8967e-03 2.8967e-03 3.1991e-03 3.1991e-03 3.1991e-03 3.1991e-03 2.7700e-03 2.7700e-03 
15.84800 -1.5603e-02 -1.0379e-02 3.8566e-02 -2.8152e-02 -3.5645e-02 3.6607e-02 -1.8461e-03 5.1381e-04 4.4869e-03 4.4869e-03 2.4697e-03 2.4697e-03 2.4697e-03 2.4697e-03 1.4842e-03 1.4842e-03 
10.00000 -2.2045e-02 -9.5411e-03 3.5328e-02 -2.3229e-02 -2.9574e-02 2.6857e-02 -2.1130e-04 7.2592e-04 4.7803e-03 4.7803e-03 2.0549e-03 2.0549e-03 2.0549e-03 2.0549e-03 8.2436e-04 8.2436e-04 
6.30950 -2.5233e-02 -6.6379e-03 3.1517e-02 -1.9890e-02 -2.5344e-02 1.9011e-02 1.7651e-03 2.2848e-03 4.6775e-03 4.6775e-03 1.7181e-03 1.7181e-03 1.7181e-03 1.7181e-03 1.4346e-03 1.4346e-03 
18  18  5.640  2.452  
19
1000.00000 8.5028e-01 -3.3454e-01 8.9437e-01 -1.0381e+00 -3.2211e+00 1.7884e+00 -7.7399e-01 -3.6154e-02 1.6784e-01 1.6784e-01 1.1234e-01 1.1234e-01 1.1234e-01 1.1234e-01 2.5344e-01 2.5344e-01 
630.95000 7.3017e-01 -2.7942e-01 7.8598e-01 -8.0152e-01 -2.9093e+00 1.4661e+00 -7.7539e-01 -2.1438e-02 1.4052e-01 1.4052e-01 9.5619e-02 9.5619e-02 9.5619e-02 9.5619e-02 2.3845e-01 2.3845e-01 
398.10000 6.7236e-01 -2.3738e-01 6.8964e-01 -6.2401e-01 -2.6382e+00 1.2448e+00 -7.8844e-01 1.3048e-02 1.2215e-01 1.2215e-01 8.2357e-02 8.2357e-02 8.2357e-02 8.2357e-02 2.2750e-01 2.2750e-01 
251.18000 6.1922e-01 -2.0661e-01 5.8616e-01 -4.9245e-01 -2.3631e+00 1.0728e+00 -7.5343e-01 4.7343e-02 1.0604e-01 1.0604e-01 7.0477e-02 7.0477e-02 7.0477e-02 7.0477e-02 2.0996e-01 2.0996e-01 
158.48000 5.6961e-01 -1.8617e-01 4.9155e-01 -3.9258e-01 -2.1160e+00 9.3991e-01 -7.1979e-01 7.6322e-02 9.2098e-02 9.2098e-02 6.0343e-02 6.0343e-02 6.0343e-02 6.0343e-02 1.9419e-01 1.9419e-01 
100.00000 5.2742e-01 -1.7374e-01 4.2160e-01 -3.1881e-01 -1.8972e+00 8.3172e-01 -7.0799e-01 9.3940e-02 8.1266e-02 8.1266e-02 5.2320e-02 5.2320e-02 5.2320e-02 5.2320e-02 1.8245e-01 1.8245e-01 
63.09500 4.8419e-01 -1.6267e-01 3.6095e-01 -2.5814e-01 -1.6863e+00 7.3309e-01 -6.8417e-01 1.1663e-01 7.1414e-02 7.1414e-02 4.5165e-02 4.5165e-02 4.5165e-02 4.5165e-02 1.6945e-01 1.6945e-01 
39.81000 4.4180e-01 -1.5370e-01 3.0733e-01 -2.1137e-01 -1.5011e+00 6.5452e-01 -6.4451e-01 1.4683e-01 6.2656e-02 6.2656e-02 3.9077e-02 3.9077e-02 3.9077e-02 3.9077e-02 1.5606e-01 1.5606e-01 
25.11800 4.0578e-01 -1.5044e-01 2.6615e-01 -1.8545e-01 -1.3722e+00 6.1382e-01 -5.9371e-01 1.8055e-01 5.6201e-02 5.6201e-02 3.4915e-02 3.4915e-02 3.4915e-02 3.4915e-02 1.4487e-01 1.4487e-01 
15.84800 3.4737e-01 -1.6038e-01 2.1556e-01 -1.6416e-01 -1.1634e+00 6.0854e-01 -5.2831e-01 2.3713e-01 4.8297e-02 4.8297e-02 2.9822e-02 2.9822e-02 2.9822e-02 2.9822e-02 1.3079e-01 1.3079e-01 
10.00000 3.0358e-01 -1.6286e-01 1.7108e-01 -1.5056e-01 -1.0063e+00 5.9172e-01 -4.3520e-01 2.6765e-01 4.2030e-02 4.2030e-02 2.5789e-02 2.5789e-02 2.5789e-02 2.5789e-02 1.1584e-01 1.1584e-01 
6.30950 2.5544e-01 -1.5905e-01 1.3255e-01 -1.3297e-01 -8.4828e-01 5.6336e-01 -3.4227e-01 2.6337e-01 3.5653e-02 3.5653e-02 2.1863e-02 2.1863e-02 2.1863e-02 2.1863e-02 9.9473e-02 9.9473e-02 
3.98100 1.9627e-01 -1.4069e-01 9.2109e-02 -1.0721e-01 -6.4416e-01 4.8997e-01 -2.3883e-01 2.3462e-01 2.7713e-02 2.7713e-02 1.6911e-02 1.6911e-02 1.6911e-02 1.6911e-02 7.8081e-02 7.8081e-02 
2.51180 1.5750e-01 -1.0955e-01 6.3170e-02 -8.0378e-02 -5.0872e-01 3.7416e-01 -1.5952e-01 1.7926e-01 2.1007e-02 2.1007e-02 1.2704e-02 1.2704e-02 1.2704e-02 1.2704e-02 5.8391e-02 5.8391e-02 
1.58480 1.3174e-01 -7.5856e-02 5.0390e-02 -5.9075e-02 -4.2138e-01 2.4236e-01 -1.2547e-01 1.3398e-01 1.6297e-02 1.6297e-02 9.7140e-03 9.7140e-03 9.7140e-03 9.7140e-03 4.4806e-02 4.4806e-02 
1.00000 1.2461e-01 -5.4781e-02 5.0636e-02 -4.2769e-02 -3.9031e-01 1.4788e-01 -1.2590e-01 1.0500e-01 1.4248e-02 1.4248e-02 9.4208e-03 9.4208e-03 8.3164e-03 8.3164e-03 3.9238e-02 3.9238e-02 
0.63095 1.2215e-01 -4.3576e-02 6.2180e-02 -3.4201e-02 -3.9876e-01 1.1978e-01 -1.3101e-01 8.8146e-02 1.4390e-02 1.4390e-02 8.5946e-03 8.5946e-03 8.5946e-03 8.5946e-03 3.8461e-02 3.8461e-02 
0.39810 1.2321e-01 -3.0542e-02 5.9926e-02 -3.0033e-02 -3.2524e-01 7.4963e-02 -1.2591e-01 6.1137e-02 1.3836e-02 1.3836e-02 7.4788e-03 7.4788e-03 7.4788e-03 7.4788e-03 3.2422e-02 3.2422e-02 
0.06309 3.6178e-02 -2.1306e-02 2.6150e-02 -9.5203e-03 -1.1755e-01 6.4642e-02 -6.4905e-02 -7.9497e-03 5.1273e-03 5.1273e-03 3.0551e-03 3.0551e-03 5.6991e-03 5.6991e-03 1.4049e-02 1.4049e-02 
19  19  -1.334  3.332  
13
1000.00000 -2.5688e-02 1.3765e-02 4.6411e-01 -4.7228e-01 -5.9315e-01 4.3611e-01 1.7868e-01 -1.5548e-01 2.0837e-02 2.0837e-02 3.4910e-02 3.4910e-02 3.4910e-02 3.4910e-02 6.2637e-02 6.2637e-02 
630.95000 -2.1096e-02 -4.1081e-04 3.3270e-01 -3.3683e-01 -4.2885e-01 3.2804e-01 1.4391e-01 -1.0995e-01 1.4992e-02 1.4992e-02 2.5280e-02 2.5280e-02 2.5280e-02 2.5280e-02 4.6906e-02 4.6906e-02 
398.10000 -1.8739e-03 -3.9596e-03 2.2202e-01 -2.3592e-01 -2.6266e-01 2.5460e-01 6.3699e-02 -7.5823e-02 5.6508e-03 5.6508e-03 1.7212e-02 1.7212e-02 1.7212e-02 1.7212e-02 2.8549e-02 2.8549e-02 
251.18000 4.0991e-03 -1.0240e-03 1.6709e-01 -1.7419e-01 -1.8124e-01 1.9881e-01 3.3701e-02 -5.0727e-02 4.7902e-03 4.7902e-03 1.2741e-02 1.2741e-02 1.2741e-02 1.2741e-02 1.9200e-02 1.9200e-02 
158.48000 2.3691e-03 -6.7836e-04 1.3685e-01 -1.3533e-01 -1.4411e-01 1.5283e-01 2.6634e-02 -4.0041e-02 3.2667e-03 3.2667e-03 1.0054e-02 1.0054e-02 1.0054e-02 1.0054e-02 1.5076e-02 1.5076e-02 
100.00000 1.4955e-03 -8.8812e-04 1.1465e-01 -1.0704e-01 -1.2071e-01 1.1848e-01 2.1787e-02 -3.2106e-02 2.4776e-03 2.4776e-03 8.1440e-03 8.1440e-03 8.1440e-03 8.1440e-03 1.2152e-02 1.2152e-02 
63.09500 2.0180e-03 -1.0596e-03 9.7402e-02 -8.6843e-02 -1.0416e-01 9.5733e-02 1.7444e-02 -2.7635e-02 2.5870e-03 2.5870e-03 6.7937e-03 6.7937e-03 6.7937e-03 6.7937e-03 1.0199e-02 1.0199e-02 
39.81000 2.2193e-03 -2.0419e-03 7.8105e-02 -7.0763e-02 -8.2986e-02 7.7903e-02 1.4389e-02 -2.0215e-02 2.6742e-03 2.6742e-03 5.4764e-03 5.4764e-03 5.4764e-03 5.4764e-03 7.9716e-03 7.9716e-03 
25.11800 1.7500e-03 -3.6992e-03 6.2649e-02 -5.8956e-02 -6.4790e-02 6.2000e-02 1.3702e-02 -1.4010e-02 2.8144e-03 2.8144e-03 4.3916e-03 4.3916e-03 4.3916e-03 4.3916e-03 6.2881e-03 6.2881e-03 
15.84800 -2.4561e-04 -5.3453e-03 4.8636e-02 -4.6692e-02 -5.0621e-02 4.5822e-02 1.1413e-02 -1.0013e-02 2.8491e-03 2.8491e-03 3.3925e-03 3.3925e-03 3.3925e-03 3.3925e-03 4.8296e-03 4.8296e-03 
10.00000 -3.6043e-03 -6.2647e-03 3.8162e-02 -3.6339e-02 -4.0301e-02 3.3623e-02 9.2404e-03 -6.8150e-03 2.9274e-03 2.9274e-03 2.6295e-03 2.6295e-03 2.6295e-03 2.6295e-03 3.6822e-03 3.6822e-03 
6.30950 -6.3379e-03 -5.0459e-03 3.0117e-02 -2.8525e-02 -3.3506e-02 2.3783e-02 8.1347e-03 -4.9333e-03 2.7497e-03 2.7497e-03 2.3338e-03 2.3338e-03 2.0642e-03 2.0642e-03 2.9657e-03 2.9657e-03 
3.98100 -6.5219e-03 -3.6395e-03 2.3572e-02 -2.3444e-02 -2.7816e-02 1.7271e-02 7.5454e-03 -4.0650e-03 2.3636e-03 2.3636e-03 2.2431e-03 2.2431e-03 1.6496e-03 1.6496e-03 2.5128e-03 2.5128e-03 
20  20  1.244  1.880  
8
630.95000 -1.7984e-02 1.9097e-01 4.6051e-01 -4.0229e-01 -5.5820e-01 3.9476e-01 1.5299e-01 -8.8189e-02 5.1371e-02 5.1371e-02 2.5509e-01 2.5509e-01 5.4614e-02 5.4614e-02 5.2119e-02 5.2119e-02 
25.11800 -2.6250e-02 -9.7299e-03 1.0070e-01 -9.5183e-02 -1.1335e-01 9.3599e-02 -5.5779e-04 2.2923e-02 9.3425e-03 9.3425e-03 7.1361e-03 7.1361e-03 7.1361e-03 7.1361e-03 8.7088e-03 8.7088e-03 
15.84800 -3.1473e-02 -7.7962e-03 8.2237e-02 -7.9015e-02 -9.1297e-02 7.1039e-02 7.1524e-03 1.7686e-02 9.1214e-03 9.1214e-03 5.7429e-03 5.7429e-03 5.7429e-03 5.7429e-03 7.0467e-03 7.0467e-03 
10.00000 -3.1545e-02 -8.1134e-04 6.2372e-02 -6.5192e-02 -7.3772e-02 5.8202e-02 3.4964e-03 1.1922e-02 8.0036e-03 8.0036e-03 4.6038e-03 4.6038e-03 4.6038e-03 4.6038e-03 5.1253e-03 5.1253e-03 
6.30950 -3.1617e-02 5.7321e-03 4.6306e-02 -5.3424e-02 -6.8079e-02 5.1081e-02 5.5677e-03 8.5493e-03 7.1494e-03 7.1494e-03 3.8786e-03 3.8786e-03 3.8786e-03 3.8786e-03 4.4202e-03 4.4202e-03 
3.98100 -2.8181e-02 1.1882e-02 3.5782e-02 -4.3018e-02 -6.1595e-02 4.5241e-02 1.0140e-02 3.7536e-03 6.2052e-03 6.2052e-03 3.2697e-03 3.2697e-03 3.2697e-03 3.2697e-03 4.3120e-03 4.3120e-03 
2.51180 -1.9242e-02 1.5549e-02 3.1453e-02 -3.2358e-02 -5.1620e-02 3.2265e-02 1.5652e-02 -5.0460e-04 5.0118e-03 5.0118e-03 2.6206e-03 2.6206e-03 2.6206e-03 2.6206e-03 4.6313e-03 4.6313e-03 
1.58480 -6.7538e-03 1.2979e-02 3.1606e-02 -2.5689e-02 -4.3118e-02 2.0781e-02 2.0784e-02 -3.8776e-03 3.6617e-03 3.6617e-03 2.5773e-03 2.5773e-03 4.0999e-03 4.0999e-03 4.7717e-03 4.7717e-03 
21  21  -0.268  2.144  
12
1000.00000 -1.1316e-02 -9.6198e-04 4.0755e-01 -3.9003e-01 -3.6760e-01 3.9889e-01 4.5725e-03 -1.8020e-02 1.2006e-02 1.2006e-02 7.1811e-02 7.1811e-02 5.6501e-02 5.6501e-02 1.5063e-02 1.5063e-02 
630.95000 -6.1449e-03 -3.8034e-04 3.0480e-01 -3.0160e-01 -2.8575e-01 3.0148e-01 -1.2601e-03 -8.1113e-03 7.7071e-03 7.7071e-03 5.4787e-02 5.4787e-02 4.3118e-02 4.3118e-02 8.7589e-03 8.7589e-03 
398.10000 -4.4657e-03 7.0626e-04 2.3821e-01 -2.3966e-01 -2.3024e-01 2.3544e-01 -4.6269e-03 -3.6651e-03 5.8630e-03 5.8630e-03 4.2739e-02 4.2739e-02 3.3678e-02 3.3678e-02 6.6132e-03 6.6132e-03 
251.18000 -4.9049e-03 2.5360e-03 1.9140e-01 -1.9073e-01 -1.8893e-01 1.8528e-01 -5.5437e-03 -1.1822e-03 5.7940e-03 5.7940e-03 3.4169e-02 3.4169e-02 2.6985e-02 2.6985e-02 5.8094e-03 5.8094e-03 
158.48000 -3.4914e-03 2.1847e-03 1.5719e-01 -1.5186e-01 -1.5593e-01 1.4839e-01 -5.6614e-03 1.6825e-04 4.5005e-03 4.5005e-03 2.7715e-02 2.7715e-02 2.1906e-02 2.1906e-02 5.2375e-03 5.2375e-03 
100.00000 -2.2764e-03 2.0436e-03 1.2705e-01 -1.2172e-01 -1.2871e-01 1.2116e-01 -5.0305e-03 2.1013e-03 3.4800e-03 3.4800e-03 2.2474e-02 2.2474e-02 1.7882e-02 1.7882e-02 4.6564e-03 4.6564e-03 
63.09500 -1.0621e-03 -1.3858e-03 1.0459e-01 -9.7380e-02 -1.0451e-01 1.0105e-01 -2.5269e-03 3.5218e-03 2.3694e-03 2.3694e-03 1.8329e-02 1.8329e-02 1.4618e-02 1.4618e-02 3.7654e-03 3.7654e-03 
39.81000 -1.7078e-03 -5.6657e-03 8.3501e-02 -7.5525e-02 -7.9750e-02 7.8737e-02 -1.1731e-03 3.6175e-03 3.8718e-03 3.8718e-03 1.4401e-02 1.4401e-02 1.1353e-02 1.1353e-02 3.0967e-03 3.0967e-03 
25.11800 -4.9310e-03 -8.1956e-03 6.7917e-02 -6.1546e-02 -6.2814e-02 6.1064e-02 -2.2113e-04 3.2215e-03 4.4412e-03 4.4412e-03 1.1554e-02 1.1554e-02 9.0065e-03 9.0065e-03 2.5229e-03 2.5229e-03 
15.84800 -9.6584e-03 -8.0425e-03 5.6069e-02 -5.0794e-02 -5.2082e-02 4.6073e-02 1.0320e-03 2.7149e-03 4.6254e-03 4.6254e-03 9.4334e-03 9.4334e-03 7.3520e-03 7.3520e-03 2.1317e-03 2.1317e-03 
10.00000 -1.4585e-02 -5.8066e-03 4.3562e-02 -3.9372e-02 -4.4987e-02 3.3795e-02 2.4239e-03 2.2248e-03 4.5541e-03 4.5541e-03 5.4360e-03 5.4360e-03 4.4363e-03 4.4363e-03 2.0409e-03 2.0409e-03 
6.30950 -1.6272e-02 -2.5578e-03 3.3985e-02 -3.1878e-02 -3.8331e-02 2.6235e-02 2.4073e-03 1.3616e-03 4.1557e-03 4.1557e-03 4.1583e-03 4.1583e-03 3.0359e-03 3.0359e-03 1.7001e-03 1.7001e-03 
22  22  -4.063  0.662  
11
1000.00000 4.0644e-02 -3.3428e-02 3.9801e-01 -5.8944e-01 -4.4278e-01 5.3857e-01 -3.2329e-02 2.5551e-02 2.9020e-02 2.9020e-02 3.5210e-02 3.5210e-02 3.5210e-02 3.5210e-02 2.5425e-02 2.5425e-02 
630.95000 3.3746e-02 -1.8834e-02 2.8083e-01 -4.3280e-01 -3.0136e-01 4.2676e-01 -1.8502e-02 2.8955e-02 2.1180e-02 2.1180e-02 2.5959e-02 2.5959e-02 2.5959e-02 2.5959e-02 2.0098e-02 2.0098e-02 
398.10000 1.5596e-02 -1.0317e-02 2.0490e-01 -3.2205e-01 -1.9988e-01 3.1767e-01 -1.9423e-02 2.4623e-02 1.2673e-02 1.2673e-02 1.8925e-02 1.8925e-02 1.8925e-02 1.8925e-02 1.6274e-02 1.6274e-02 
251.18000 9.5549e-03 -8.8928e-03 1.4822e-01 -2.2870e-01 -1.5167e-01 2.2783e-01 -1.4737e-02 1.9451e-02 8.9466e-03 8.9466e-03 1.3656e-02 1.3656e-02 1.3656e-02 1.3656e-02 1.2259e-02 1.2259e-02 
158.48000 7.3554e-03 -9.1485e-03 1.0771e-01 -1.5857e-01 -1.2335e-01 1.6161e-01 -8.9461e-03 1.5102e-02 7.1155e-03 7.1155e-03 9.8706e-03 9.8706e-03 9.8706e-03 9.8706e-03 8.9605e-03 8.9605e-03 
100.00000 5.4386e-03 -9.7501e-03 8.0175e-02 -1.1135e-01 -9.8688e-02 1.1546e-01 -4.9149e-03 1.1857e-02 5.8708e-03 5.8708e-03 7.2181e-03 7.2181e-03 7.2181e-03 7.2181e-03 6.6231e-03 6.6231e-03 
63.09500 3.6650e-03 -1.0350e-02 6.1984e-02 -8.0952e-02 -7.7644e-02 8.4412e-02 -2.4965e-03 9.5984e-03 5.0188e-03 5.0188e-03 5.4068e-03 5.4068e-03 5.4068e-03 5.4068e-03 5.0590e-03 5.0590e-03 
39.81000 2.2308e-03 -1.0829e-02 5.0175e-02 -6.1691e-02 -6.1472e-02 6.4005e-02 -1.0909e-03 8.0865e-03 4.4477e-03 4.4477e-03 4.2003e-03 4.2003e-03 4.2003e-03 4.2003e-03 4.0364e-03 4.0364e-03 
25.11800 1.5482e-04 -1.2543e-02 4.2123e-02 -4.9054e-02 -4.1249e-02 4.9661e-02 -2.4830e-04 6.7945e-03 4.2719e-03 4.2719e-03 3.2304e-03 3.2304e-03 3.2304e-03 3.2304e-03 3.1426e-03 3.1426e-03 
15.84800 -6.4911e-03 -1.2491e-02 3.6718e-02 -3.4003e-02 -2.7290e-02 3.3752e-02 3.6856e-04 4.8739e-03 3.9813e-03 3.9813e-03 2.3303e-03 2.3303e-03 2.3303e-03 2.3303e-03 2.1848e-03 2.1848e-03 
10.00000 -1.2799e-02 -1.0020e-02 3.2066e-02 -2.5883e-02 -2.1566e-02 2.3113e-02 1.4706e-03 3.5647e-03 3.8821e-03 3.8821e-03 1.8047e-03 1.8047e-03 1.8047e-03 1.8047e-03 1.6561e-03 1.6561e-03 
23  23  -1.258  0.633  
14
1000.00000 6.5144e-03 -1.1859e-03 3.8533e-01 -3.5234e-01 -3.3404e-01 3.4238e-01 1.4430e-02 -1.0530e-03 8.8198e-03 8.8198e-03 2.4988e-02 2.4988e-02 2.4988e-02 2.4988e-02 1.2479e-02 1.2479e-02 
630.95000 1.0086e-02 -1.6429e-03 2.6185e-01 -2.7825e-01 -2.3171e-01 2.6312e-01 1.3886e-02 1.5289e-03 9.3727e-03 9.3727e-03 1.8300e-02 1.8300e-02 1.8300e-02 1.8300e-02 1.0498e-02 1.0498e-02 
398.10000 1.0735e-02 -1.9060e-03 1.8283e-01 -2.2150e-01 -1.6675e-01 2.0725e-01 1.2926e-02 8.7008e-04 8.3938e-03 8.3938e-03 1.3820e-02 1.3820e-02 1.3820e-02 1.3820e-02 8.8055e-03 8.8055e-03 
251.18000 1.0150e-02 -1.9273e-03 1.3618e-01 -1.7240e-01 -1.2705e-01 1.6466e-01 1.2036e-02 -1.9708e-03 7.1463e-03 7.1463e-03 1.0688e-02 1.0688e-02 1.0688e-02 1.0688e-02 7.5548e-03 7.5548e-03 
158.48000 9.1584e-03 -2.0310e-03 1.0266e-01 -1.3201e-01 -9.0558e-02 1.2733e-01 1.1018e-02 -2.7848e-03 5.9411e-03 5.9411e-03 8.0823e-03 8.0823e-03 8.0823e-03 8.0823e-03 6.3208e-03 6.3208e-03 
100.00000 7.9707e-03 -2.7637e-03 7.8522e-02 -9.7329e-02 -6.5553e-02 9.2010e-02 9.9847e-03 -2.5231e-03 4.8721e-03 4.8721e-03 5.9430e-03 5.9430e-03 5.9430e-03 5.9430e-03 5.1164e-03 5.1164e-03 
63.09500 1.0923e-02 2.3382e-03 6.8638e-02 -7.3836e-02 -4.8235e-02 6.7557e-02 7.0347e-03 -2.3565e-03 5.0336e-03 5.0336e-03 4.5739e-03 4.5739e-03 4.5739e-03 4.5739e-03 3.7224e-03 3.7224e-03 
39.81000 6.9211e-03 -4.9223e-03 6.2104e-02 -4.9754e-02 -4.6726e-02 4.3276e-02 6.6058e-03 -2.0322e-03 3.8995e-03 3.8995e-03 3.5595e-03 3.5595e-03 3.5595e-03 3.5595e-03 3.1470e-03 3.1470e-03 
25.11800 2.3463e-03 -6.8008e-03 5.9138e-02 -3.9018e-02 -4.6380e-02 3.1604e-02 5.4477e-03 -1.9493e-03 3.3865e-03 3.3865e-03 3.1529e-03 3.1529e-03 3.1529e-03 3.1529e-03 2.7030e-03 2.7030e-03 
15.84800 -1.1082e-03 -7.2174e-03 5.0684e-02 -3.3610e-02 -4.3943e-02 2.3085e-02 3.6876e-03 -2.1460e-03 3.1609e-03 3.1609e-03 2.7471e-03 2.7471e-03 2.7471e-03 2.7471e-03 2.1829e-03 2.1829e-03 
10.00000 -4.4131e-03 -6.4327e-03 4.2775e-02 -2.9350e-02 -4.0536e-02 2.0047e-02 3.1776e-03 -1.7648e-03 3.0175e-03 3.0175e-03 2.4218e-03 2.4218e-03 2.4218e-03 2.4218e-03 1.9231e-03 1.9231e-03 
6.30950 -5.9464e-03 -4.7117e-03 3.5804e-02 -2.4914e-02 -3.8074e-02 1.7812e-02 2.9185e-03 -9.0320e-04 2.7287e-03 2.7287e-03 2.1410e-03 2.1410e-03 2.1410e-03 2.1410e-03 1.6998e-03 1.6998e-03 
3.98100 -5.7387e-03 -2.6608e-03 2.7933e-02 -1.8854e-02 -3.1821e-02 1.4944e-02 2.5685e-03 -3.1932e-05 2.1901e-03 2.1901e-03 1.7210e-03 1.7210e-03 1.7210e-03 1.7210e-03 1.4254e-03 1.4254e-03 
2.51180 -5.9626e-03 -1.9160e-03 2.1702e-02 -1.2807e-02 -2.3237e-02 8.8728e-03 2.1188e-03 8.6211e-04 1.8844e-03 1.8844e-03 1.5262e-03 1.5262e-03 1.5477e-03 1.5477e-03 1.1315e-03 1.1315e-03 
24  24  -2.141  3.194  
17
1000.00000 3.3924e-02 -3.9990e-04 3.3752e-01 -5.2551e-01 -3.2519e-01 5.0257e-01 -2.0060e-02 2.7659e-03 2.1835e-02 2.1835e-02 3.0572e-02 3.0572e-02 3.0572e-02 3.0572e-02 1.6515e-02 1.6515e-02 
630.95000 3.0890e-02 -2.4381e-03 2.4434e-01 -3.8743e-01 -2.4104e-01 3.7068e-01 -1.5746e-02 4.8220e-03 1.7870e-02 1.7870e-02 2.2502e-02 2.2502e-02 2.2502e-02 2.2502e-02 1.2800e-02 1.2800e-02 
398.10000 2.0604e-02 -7.4880e-03 1.8312e-01 -2.8149e-01 -1.8555e-01 2.7039e-01 -1.4229e-02 5.7823e-03 1.2870e-02 1.2870e-02 1.6592e-02 1.6592e-02 1.6592e-02 1.6592e-02 1.0646e-02 1.0646e-02 
251.18000 1.3248e-02 -6.6228e-03 1.4028e-01 -2.0108e-01 -1.4479e-01 1.9509e-01 -1.1347e-02 6.2251e-03 9.0390e-03 9.0390e-03 1.2203e-02 1.2203e-02 1.2203e-02 1.2203e-02 8.4113e-03 8.4113e-03 
158.48000 9.9448e-03 -1.4675e-03 1.1024e-01 -1.4359e-01 -1.1488e-01 1.4255e-01 -7.7383e-03 6.2869e-03 6.3988e-03 6.3988e-03 9.1025e-03 9.1025e-03 9.1025e-03 9.1025e-03 6.4086e-03 6.4086e-03 
100.00000 7.5823e-03 2.7523e-04 8.8193e-02 -1.0456e-01 -9.1440e-02 1.0641e-01 -5.0441e-03 5.7855e-03 4.8324e-03 4.8324e-03 6.9267e-03 6.9267e-03 6.9267e-03 6.9267e-03 4.9224e-03 4.9224e-03 
63.09500 5.5447e-03 -8.6577e-04 7.2258e-02 -7.8837e-02 -7.3602e-02 8.1955e-02 -3.3441e-03 5.0583e-03 3.6747e-03 3.6747e-03 5.4268e-03 5.4268e-03 5.4268e-03 5.4268e-03 3.8767e-03 3.8767e-03 
39.81000 3.9288e-03 -2.9123e-03 6.1187e-02 -6.2165e-02 -6.0810e-02 6.5746e-02 -2.3130e-03 4.3836e-03 3.0981e-03 3.0981e-03 4.4192e-03 4.4192e-03 4.4192e-03 4.4192e-03 3.1603e-03 3.1603e-03 
25.11800 2.3786e-03 -4.8464e-03 5.2975e-02 -5.1289e-02 -5.0189e-02 5.4851e-02 -1.6542e-03 3.8484e-03 2.9927e-03 2.9927e-03 6.3737e-03 6.3737e-03 3.7020e-03 3.7020e-03 2.6471e-03 2.6471e-03 
15.84800 -4.6913e-04 -7.4385e-03 4.1299e-02 -3.9162e-02 -3.8197e-02 3.8306e-02 -6.7164e-04 3.0912e-03 3.0894e-03 3.0894e-03 4.8666e-03 4.8666e-03 2.7744e-03 2.7744e-03 1.9622e-03 1.9622e-03 
10.00000 -3.8409e-03 -7.7224e-03 3.3565e-02 -3.1001e-02 -3.2036e-02 2.8123e-02 1.8451e-04 2.6296e-03 2.9777e-03 2.9777e-03 2.2067e-03 2.2067e-03 2.2067e-03 2.2067e-03 1.5901e-03 1.5901e-03 
6.30950 -7.0043e-03 -6.4154e-03 2.7765e-02 -2.5466e-02 -2.8345e-02 2.2575e-02 9.1691e-04 2.0956e-03 2.8375e-03 2.8375e-03 1.8722e-03 1.8722e-03 1.8474e-03 1.8474e-03 1.3656e-03 1.3656e-03 
3.98100 -9.2991e-03 -3.9065e-03 2.2385e-02 -2.0432e-02 -2.4443e-02 1.7780e-02 1.5538e-03 1.6443e-03 2.6226e-03 2.6226e-03 2.5623e-03 2.5623e-03 1.5133e-03 1.5133e-03 1.2404e-03 1.2404e-03 
2.51180 -1.1003e-02 -1.5339e-03 1.8202e-02 -1.5315e-02 -2.0812e-02 1.4441e-02 2.0042e-03 1.2859e-03 2.4384e-03 2.4384e-03 1.7719e-03 1.7719e-03 1.2274e-03 1.2274e-03 1.1650e-03 1.1650e-03 
1.58480 -1.1260e-02 -2.2107e-04 1.5166e-02 -1.0944e-02 -1.8130e-02 1.1194e-02 2.4033e-03 1.0618e-03 2.1769e-03 2.1769e-03 9.9813e-04 9.9813e-04 1.2239e-03 1.2239e-03 1.1223e-03 1.1223e-03 
1.00000 -1.0849e-02 5.0349e-04 1.3615e-02 -7.6244e-03 -1.6595e-02 8.8945e-03 2.7334e-03 6.9012e-04 1.9528e-03 1.9528e-03 1.1152e-03 1.1152e-03 1.9319e-03 1.9319e-03 1.0928e-03 1.0928e-03 
0.63095 -9.7836e-03 1.5835e-03 1.2368e-02 -5.5938e-03 -1.4939e-02 8.3309e-03 2.9809e-03 7.6386e-04 1.7398e-03 1.7398e-03 8.9830e-04 8.9830e-04 1.7207e-03 1.7207e-03 1.0883e-03 1.0883e-03 
25  25  -3.469  -3.059  
12
630.95000 2.0003e-01 -5.1409e-02 8.6531e-01 -8.0920e-01 -8.7638e-01 7.3071e-01 -2.7016e-01 2.3180e-01 7.4197e-02 7.4197e-02 5.8134e-02 5.8134e-02 5.8134e-02 5.8134e-02 9.5599e-02 9.5599e-02 
