      Site      Frequency      AppRxxCal       PhsxxCal      AppRxyCal       PhsxyCal      AppRyxCal       PhsyxCal      AppRyyCal       PhsyyCal      AppRxxObs       PhsxxObs      AppRxyObs       PhsxyObs      AppRyxObs       PhsyxObs      AppRyyObs       PhsyyObs      AppRxxErr       PhsxxErr      AppRxyErr       PhsxyErr      AppRyxErr       PhsyxErr      AppRyyErr       PhsyyErr
        39  2.511800e+000  3.530539e+000  1.578014e+002  3.185548e+001 -4.716799e+001  5.259809e+001  1.429928e+002  7.191353e-001  4.901559e+000  4.836040e+000  1.478045e+002  3.539961e+001 -4.971018e+001  5.159961e+001  1.403396e+002  5.588245e-001 -1.653864e+000  2.386373e+000  1.428398e+001  4.649071e+000  3.765068e+000  4.696104e+000  2.608158e+000  5.196983e-001  2.770973e+001
        39  3.981000e+000  3.102826e+000  1.615269e+002  3.457842e+001 -4.779247e+001  4.994817e+001  1.435389e+002  4.646375e-001  1.202056e+001  5.742447e+000  1.563321e+002  3.962497e+001 -4.746891e+001  5.356240e+001  1.420101e+002  3.055510e-001  1.783778e+001  2.792096e+000  1.407018e+001  4.272616e+000  3.090496e+000  4.967517e+000  2.657833e+000  3.335438e-001  3.307984e+001
        39  6.309500e+000  2.668303e+000  1.690045e+002  3.707699e+001 -4.716698e+001  4.585685e+001  1.449592e+002  3.095886e-001  1.930625e+001  4.887826e+000  1.632955e+002  3.915159e+001 -4.488349e+001  5.116460e+001  1.436546e+002  2.341112e-001  4.253168e+001  2.466824e+000  1.461624e+001  4.186088e+000  3.064493e+000  4.785402e+000  2.680402e+000  2.700392e-001  3.522107e+001
        39  6.309500e+000  2.891857e+000  1.693491e+002  3.725520e+001 -4.759624e+001  4.580273e+001  1.447867e+002  2.578653e-001  2.221025e+001  4.887826e+000  1.632955e+002  3.915159e+001 -4.488349e+001  5.116460e+001  1.436546e+002  2.341112e-001  4.253168e+001  2.466824e+000  1.461624e+001  4.186088e+000  3.064493e+000  4.785402e+000  2.680402e+000  2.700392e-001  3.522107e+001
        39  1.000000e+001  2.237002e+000 -1.787518e+002  3.900469e+001 -4.530023e+001  4.013255e+001  1.458677e+002  2.168125e-001  3.577136e+001  3.526294e+000  1.724916e+002  3.565905e+001 -4.248411e+001  4.375746e+001  1.457795e+002  1.424483e-001  5.583420e+001  1.886472e+000  1.551476e+001  3.753030e+000  3.016516e+000  4.157414e+000  2.722872e+000  1.789048e-001  3.890008e+001
        39  1.000000e+001  2.123243e+000 -1.793658e+002  3.883910e+001 -4.545849e+001  4.020109e+001  1.461766e+002  2.506421e-001  2.974268e+001  3.526294e+000  1.724916e+002  3.565905e+001 -4.248411e+001  4.375746e+001  1.457795e+002  1.424483e-001  5.583420e+001  1.886472e+000  1.551476e+001  3.753030e+000  3.016516e+000  4.157414e+000  2.722872e+000  1.789048e-001  3.890008e+001
        39  1.584800e+001  1.506532e+000 -1.637641e+002  3.889090e+001 -4.302118e+001  3.426565e+001  1.462440e+002  2.444386e-001  4.741481e+001  2.311406e+000 -1.745207e+002  3.386438e+001 -4.135227e+001  3.710294e+001  1.464956e+002  6.570302e-002  7.169377e+001  1.356641e+000  1.706561e+001  3.464684e+000  2.932262e+000  3.626572e+000  2.801261e+000  9.608512e-002  4.698774e+001
        39  1.584800e+001  1.561637e+000 -1.636022e+002  3.843800e+001 -4.263469e+001  3.442977e+001  1.457540e+002  2.060110e-001  5.644006e+001  2.311406e+000 -1.745207e+002  3.386438e+001 -4.135227e+001  3.710294e+001  1.464956e+002  6.570302e-002  7.169377e+001  1.356641e+000  1.706561e+001  3.464684e+000  2.932262e+000  3.626572e+000  2.801261e+000  9.608512e-002  4.698774e+001
        39  2.511800e+001  9.956878e-001 -1.449797e+002  3.594198e+001 -4.065105e+001  2.991851e+001  1.443091e+002  2.055543e-001  8.052673e+001  1.701093e+000 -1.574641e+002  3.429354e+001 -4.128148e+001  3.376012e+001  1.455710e+002  8.402018e-002  8.818049e+001  1.081343e+000  1.853220e+001  3.415900e+000  2.854731e+000  3.389230e+000  2.877214e+000  1.128514e-001  4.218859e+001
        39  2.511800e+001  9.518462e-001 -1.446356e+002  3.681510e+001 -4.077827e+001  2.938453e+001  1.447996e+002  2.609933e-001  7.022124e+001  1.701093e+000 -1.574641e+002  3.429354e+001 -4.128148e+001  3.376012e+001  1.455710e+002  8.402018e-002  8.818049e+001  1.081343e+000  1.853220e+001  3.415900e+000  2.854731e+000  3.389230e+000  2.877214e+000  1.128514e-001  4.218859e+001
        39  3.981000e+001  5.626017e-001 -1.224344e+002  3.352825e+001 -3.971236e+001  2.618166e+001  1.422280e+002  2.810791e-001  9.368806e+001  1.025228e+000 -1.439670e+002  2.893108e+001 -4.160560e+001  2.770216e+001  1.433956e+002  1.229564e-001  9.354482e+001  7.088836e-001  2.022576e+001  2.861874e+000  2.835017e+000  2.800431e+000  2.897270e+000  1.429126e-001  3.553158e+001
        39  3.981000e+001  6.026786e-001 -1.226551e+002  3.276140e+001 -3.996723e+001  2.696676e+001  1.420738e+002  2.008451e-001  1.035949e+002  1.025228e+000 -1.439670e+002  2.893108e+001 -4.160560e+001  2.770216e+001  1.433956e+002  1.229564e-001  9.354482e+001  7.088836e-001  2.022576e+001  2.861874e+000  2.835017e+000  2.800431e+000  2.897270e+000  1.429126e-001  3.553158e+001
        39  6.309500e+001  3.355345e-001 -9.791993e+001  3.048323e+001 -4.009172e+001  2.446708e+001  1.392680e+002  2.829717e-001  1.147548e+002  6.579370e-001 -1.203393e+002  2.814146e+001 -4.301707e+001  2.643295e+001  1.402725e+002  2.193873e-001  1.059480e+002  5.047726e-001  2.255701e+001  2.770419e+000  2.821415e+000  2.685004e+000  2.911245e+000  2.180574e-001  2.979967e+001
        39  6.309500e+001  3.648512e-001 -9.712791e+001  3.004358e+001 -4.054252e+001  2.518823e+001  1.396601e+002  1.809430e-001  1.226201e+002  6.579370e-001 -1.203393e+002  2.814146e+001 -4.301707e+001  2.643295e+001  1.402725e+002  2.193873e-001  1.059480e+002  5.047726e-001  2.255701e+001  2.770419e+000  2.821415e+000  2.685004e+000  2.911245e+000  2.180574e-001  2.979967e+001
        39  1.000000e+002  2.090339e-001 -7.323296e+001  2.833315e+001 -4.141057e+001  2.383202e+001  1.363182e+002  2.569154e-001  1.323570e+002  5.977057e-001 -9.290613e+001  2.874110e+001 -4.507530e+001  2.500817e+001  1.380267e+002  2.419710e-001  1.262768e+002  4.721899e-001  2.326610e+001  2.775849e+000  2.767924e+000  2.589317e+000  2.967496e+000  2.314538e-001  2.857231e+001
        39  1.000000e+002  2.219697e-001 -7.073337e+001  2.810574e+001 -4.186327e+001  2.414494e+001  1.371151e+002  1.530996e-001  1.364316e+002  5.977057e-001 -9.290613e+001  2.874110e+001 -4.507530e+001  2.500817e+001  1.380267e+002  2.419710e-001  1.262768e+002  4.721899e-001  2.326610e+001  2.775849e+000  2.767924e+000  2.589317e+000  2.967496e+000  2.314538e-001  2.857231e+001
        39  1.584800e+002  1.282400e-001 -5.183387e+001  2.692063e+001 -4.332091e+001  2.415799e+001  1.335612e+002  2.078990e-001  1.467969e+002  5.063858e-001 -6.716236e+001  2.978585e+001 -4.614799e+001  2.430903e+001  1.357271e+002  2.211708e-001  1.437912e+002  4.207225e-001  2.454558e+001  2.831032e+000  2.723899e+000  2.557547e+000  3.015429e+000  2.148333e-001  2.905657e+001
        39  1.584800e+002  1.238780e-001 -4.806387e+001  2.671548e+001 -4.386897e+001  2.395610e+001  1.342778e+002  1.287315e-001  1.471033e+002  5.063858e-001 -6.716236e+001  2.978585e+001 -4.614799e+001  2.430903e+001  1.357271e+002  2.211708e-001  1.437912e+002  4.207225e-001  2.454558e+001  2.831032e+000  2.723899e+000  2.557547e+000  3.015429e+000  2.148333e-001  2.905657e+001
        39  2.511800e+002  6.902761e-002 -3.826152e+001  2.642828e+001 -4.597896e+001  2.533355e+001  1.314187e+002  1.469209e-001  1.579098e+002  3.885542e-001 -4.499124e+001  3.133097e+001 -4.591021e+001  2.512956e+001  1.342831e+002  1.694880e-001  1.611337e+002  3.493119e-001  2.671175e+001  2.965019e+000  2.712117e+000  2.655418e+000  3.028608e+000  1.774273e-001  3.156204e+001
        39  2.511800e+002  5.634985e-002 -3.667035e+001  2.643022e+001 -4.686685e+001  2.487108e+001  1.316958e+002  1.017715e-001  1.574495e+002  3.885542e-001 -4.499124e+001  3.133097e+001 -4.591021e+001  2.512956e+001  1.342831e+002  1.694880e-001  1.611337e+002  3.493119e-001  2.671175e+001  2.965019e+000  2.712117e+000  2.655418e+000  3.028608e+000  1.774273e-001  3.156204e+001
        39  3.981000e+002  3.360124e-002 -4.183302e+001  2.747914e+001 -4.863570e+001  2.684712e+001  1.299517e+002  9.431245e-002  1.637263e+002  2.515625e-001 -2.651585e+001  3.102331e+001 -4.513752e+001  2.575536e+001  1.339078e+002  1.087167e-001  1.767441e+002  2.514917e-001  2.999070e+001  2.961324e+000  2.735618e+000  2.698210e+000  3.002614e+000  1.279488e-001  3.604712e+001
        39  3.981000e+002  2.831991e-002 -5.030437e+001  2.797720e+001 -4.958072e+001  2.641784e+001  1.298805e+002  7.118849e-002  1.655660e+002  2.515625e-001 -2.651585e+001  3.102331e+001 -4.513752e+001  2.575536e+001  1.339078e+002  1.087167e-001  1.767441e+002  2.514917e-001  2.999070e+001  2.961324e+000  2.735618e+000  2.698210e+000  3.002614e+000  1.279488e-001  3.604712e+001
        39  6.309500e+002  4.039043e-002 -6.995601e+001  3.013588e+001 -5.106868e+001  2.816874e+001  1.283429e+002  5.162413e-002  1.696268e+002  1.464682e-001 -7.729763e+000  3.048993e+001 -4.584517e+001  2.629422e+001  1.343407e+002  8.039096e-002 -1.545016e+002  1.669076e-001  3.473449e+001  2.938247e+000  2.761803e+000  2.728603e+000  2.974183e+000  1.025643e-001  3.963609e+001
        39  6.309500e+002  3.166163e-002 -6.329846e+001  2.933647e+001 -5.027682e+001  2.852031e+001  1.285933e+002  6.521118e-002  1.642021e+002  1.464682e-001 -7.729763e+000  3.048993e+001 -4.584517e+001  2.629422e+001  1.343407e+002  8.039096e-002 -1.545016e+002  1.669076e-001  3.473449e+001  2.938247e+000  2.761803e+000  2.728603e+000  2.974183e+000  1.025643e-001  3.963609e+001
        39  1.000000e+003  7.086867e-002 -7.209964e+001  3.225243e+001 -5.247029e+001  3.039298e+001  1.266989e+002  4.477585e-002  1.751753e+002  1.219429e-001  7.885236e+000  3.116322e+001 -4.578248e+001  2.702002e+001  1.316000e+002  6.175439e-002 -1.270520e+002  1.462637e-001  3.684998e+001  3.007139e+000  2.765492e+000  2.800110e+000  2.970138e+000  8.473309e-002  4.331816e+001
        39  1.000000e+003  5.501134e-002 -7.241503e+001  3.121775e+001 -5.165728e+001  3.066638e+001  1.271469e+002  5.438160e-002  1.649485e+002  1.219429e-001  7.885236e+000  3.116322e+001 -4.578248e+001  2.702002e+001  1.316000e+002  6.175439e-002 -1.270520e+002  1.462637e-001  3.684998e+001  3.007139e+000  2.765492e+000  2.800110e+000  2.970138e+000  8.473309e-002  4.331816e+001
        40  1.584800e+000  4.650470e+000  1.763543e+002  5.039526e+001 -3.893369e+001  2.435775e+001  1.410259e+002  5.401340e-001 -1.598555e+001  4.711679e+000  1.200026e+002  5.193831e+001 -3.779141e+001  2.527208e+001  1.437068e+002  3.179752e+000 -9.316876e+000  2.575523e+000  1.586148e+001  1.344272e+001  7.435528e+000  3.921792e+000  4.450132e+000  1.601619e+000  1.458680e+001
        40  2.511800e+000  3.247963e+000 -1.791188e+002  5.000860e+001 -3.986338e+001  2.336243e+001  1.399002e+002  4.375609e-001 -1.598226e+001  8.955845e+000  1.662261e+002  5.420907e+001 -4.117787e+001  2.602564e+001  1.414351e+002  1.748217e+000  3.602192e+000  4.214214e+000  1.360797e+001  6.027228e+000  3.186854e+000  3.126659e+000  3.443763e+000  1.030184e+000  1.713586e+001
        40  3.981000e+000  2.385444e+000 -1.721434e+002  4.825755e+001 -3.977584e+001  2.259056e+001  1.394743e+002  3.729504e-001 -1.284679e+001  1.386520e+001 -1.726760e+002  5.107628e+001 -4.440140e+001  2.400763e+001  1.400208e+002  9.537880e-001  2.178431e+001  5.762510e+000  1.199374e+001  4.229049e+000  2.372686e+000  2.899397e+000  3.461907e+000  6.408972e-001  1.963182e+001
        40  6.309500e+000  2.729798e+000 -1.588666e+002  4.611211e+001 -4.103045e+001  2.202740e+001  1.404570e+002  5.775577e-001  3.346433e+000  8.713953e+000 -1.602932e+002  4.603973e+001 -4.364803e+001  2.110101e+001  1.409386e+002  5.423907e-001  3.180139e+001  3.963399e+000  1.314504e+001  3.788231e+000  2.357865e+000  2.564612e+000  3.484004e+000  4.063747e-001  2.200048e+001
        40  6.309500e+000  1.823667e+000 -1.598636e+002  4.564651e+001 -3.994955e+001  2.155189e+001  1.393472e+002  3.149609e-001 -4.706269e+000  8.713953e+000 -1.602932e+002  4.603973e+001 -4.364803e+001  2.110101e+001  1.409386e+002  5.423907e-001  3.180139e+001  3.963399e+000  1.314504e+001  3.788231e+000  2.357865e+000  2.564612e+000  3.484004e+000  4.063747e-001  2.200048e+001
        40  1.000000e+001  2.023128e+000 -1.376451e+002  4.525394e+001 -4.072791e+001  2.032129e+001  1.401591e+002  4.261103e-001  2.141482e+001  4.783261e+000 -1.408369e+002  4.079487e+001 -4.327221e+001  1.924314e+001  1.406405e+002  3.565205e-001  4.411418e+001  2.452257e+000  1.485285e+001  3.380803e+000  2.374823e+000  2.321962e+000  3.458880e+000  2.898996e-001  2.398942e+001
        40  1.000000e+001  1.388542e+000 -1.406716e+002  4.382003e+001 -4.038342e+001  2.033910e+001  1.388125e+002  2.392043e-001  9.546374e+000  4.783261e+000 -1.408369e+002  4.079487e+001 -4.327221e+001  1.924314e+001  1.406405e+002  3.565205e-001  4.411418e+001  2.452257e+000  1.485285e+001  3.380803e+000  2.374823e+000  2.321962e+000  3.458880e+000  2.898996e-001  2.398942e+001
        40  1.584800e+001  1.485737e+000 -1.120638e+002  4.363402e+001 -3.961016e+001  1.889948e+001  1.387744e+002  2.815469e-001  4.414347e+001  4.392656e+000 -1.166558e+002  3.984299e+001 -4.028620e+001  1.833085e+001  1.385111e+002  4.491979e-001  4.779222e+001  2.286941e+000  1.508870e+001  3.281395e+000  2.360054e+000  2.225737e+000  3.480576e+000  3.405938e-001  2.227876e+001
        40  1.584800e+001  1.042312e+000 -1.153085e+002  4.262917e+001 -4.013918e+001  1.940146e+001  1.376237e+002  1.466257e-001  2.989476e+001  4.392656e+000 -1.166558e+002  3.984299e+001 -4.028620e+001  1.833085e+001  1.385111e+002  4.491979e-001  4.779222e+001  2.286941e+000  1.508870e+001  3.281395e+000  2.360054e+000  2.225737e+000  3.480576e+000  3.405938e-001  2.227876e+001
        40  2.511800e+001  1.138194e+000 -8.471352e+001  4.034786e+001 -3.842689e+001  1.831329e+001  1.367769e+002  1.779165e-001  7.086896e+001  2.524856e+000 -7.541404e+001  3.752893e+001 -3.888063e+001  1.784079e+001  1.359257e+002  2.472108e-001  6.723442e+001  1.487279e+000  1.712921e+001  3.116212e+000  2.379460e+000  2.148577e+000  3.452171e+000  2.161564e-001  2.592475e+001
        40  2.511800e+001  7.870073e-001 -8.656779e+001  4.042052e+001 -3.916235e+001  1.905295e+001  1.361391e+002  6.636219e-002  5.651887e+001  2.524856e+000 -7.541404e+001  3.752893e+001 -3.888063e+001  1.784079e+001  1.359257e+002  2.472108e-001  6.723442e+001  1.487279e+000  1.712921e+001  3.116212e+000  2.379460e+000  2.148577e+000  3.452171e+000  2.161564e-001  2.592475e+001
        40  3.981000e+001  5.896628e-001 -5.793268e+001  3.681097e+001 -3.870428e+001  1.924041e+001  1.350691e+002  2.078600e-002  9.486147e+001  2.646414e+000 -3.475571e+001  3.914345e+001 -3.571019e+001  1.820986e+001  1.355510e+002  2.088174e-001  5.072686e+001  1.556965e+000  1.710748e+001  3.232749e+000  2.366623e+000  2.204935e+000  3.470943e+000  1.914385e-001  2.728309e+001
        40  3.981000e+001  9.025440e-001 -5.817515e+001  3.624932e+001 -3.832708e+001  1.846571e+001  1.352817e+002  1.164560e-001  1.005188e+002  2.646414e+000 -3.475571e+001  3.914345e+001 -3.571019e+001  1.820986e+001  1.355510e+002  2.088174e-001  5.072686e+001  1.556965e+000  1.710748e+001  3.232749e+000  2.366623e+000  2.204935e+000  3.470943e+000  1.914385e-001  2.728309e+001
        41  3.981000e-002  3.157936e+001 -4.558952e+001  8.533997e+001 -2.046984e+001  1.153699e+002  1.338031e+002  2.121686e+001  1.576571e+002  3.718841e+001 -4.333249e+001  6.562114e+001 -1.942198e+001  1.346088e+002  1.434238e+002  1.060917e+001  1.677277e+002  1.285825e+001  9.955297e+000  1.153359e+001  5.041664e+000  4.062948e+001  8.680066e+000  6.006944e+000  1.644539e+001
        41  6.309000e-002  3.475567e+001 -4.579708e+001  6.347094e+001 -2.041224e+001  1.273292e+002  1.337510e+002  1.657037e+001  1.584935e+002  2.398571e+001 -2.873309e+001  6.276866e+001 -1.822595e+001  1.018583e+002  1.453428e+002  1.657435e+001 -1.774336e+002  9.152075e+000  1.099842e+001  1.200451e+001  5.487297e+000  3.584045e+001  1.013295e+001  7.828882e+000  1.366088e+001
        41  2.511800e-001  3.349994e+001 -3.729640e+001  2.683710e+001 -2.552425e+001  1.216877e+002  1.416145e+002  6.218332e+000  1.553828e+002  3.540910e+001 -3.662663e+001  2.349958e+001 -2.590970e+001  1.096513e+002  1.420092e+002  6.726305e+000  1.658333e+002  9.587481e+000  7.780687e+000  5.299691e+000  6.474523e+000  1.376385e+001  3.598358e+000  4.054887e+000  1.754292e+001
        41  3.981000e-001  2.990221e+001 -3.485864e+001  2.169471e+001 -3.032543e+001  1.100858e+002  1.434480e+002  5.039542e+000  1.482042e+002  2.795542e+001 -2.708168e+001  1.893114e+001 -3.322841e+001  1.102217e+002  1.446731e+002  4.567158e+000  1.445154e+002  7.607684e+000  7.820391e+000  5.427061e+000  8.240984e+000  1.746413e+001  4.543889e+000  3.036891e+000  1.941879e+001
        41  1.000000e+000  2.263884e+001 -3.284887e+001  1.813054e+001 -4.130710e+001  8.655925e+001  1.445069e+002  4.968934e+000  1.365932e+002  2.668984e+001 -2.663671e+001  1.812254e+001 -4.549991e+001  8.108456e+001  1.456222e+002  5.531567e+000  1.246534e+002  7.268201e+000  7.825727e+000  3.293928e+000  5.214197e+000  7.815386e+000  2.762314e+000  3.247086e+000  1.706792e+001
        41  1.584800e+000  2.040026e+001 -3.244677e+001  1.884399e+001 -4.566964e+001  7.902894e+001  1.441820e+002  5.535891e+000  1.347742e+002  2.460766e+001 -3.055469e+001  1.947756e+001 -4.858621e+001  7.876836e+001  1.429151e+002  6.255918e+000  1.274437e+002  6.962895e+000  8.133391e+000  2.761999e+000  4.065802e+000  5.554337e+000  2.020519e+000  3.535358e+000  1.641312e+001
        41  2.511800e+000  1.880291e+001 -3.071385e+001  2.054146e+001 -4.809562e+001  7.391581e+001  1.445344e+002  6.193188e+000  1.362752e+002  2.427467e+001 -2.980513e+001  2.253584e+001 -4.970619e+001  6.986635e+001  1.429149e+002  6.790130e+000  1.337284e+002  7.148294e+000  8.466884e+000  2.990290e+000  3.804095e+000  5.265147e+000  2.159424e+000  3.648280e+000  1.558370e+001
        41  3.981000e+000  1.686345e+001 -2.694469e+001  2.249755e+001 -4.863188e+001  6.847199e+001  1.461069e+002  6.598110e+000  1.408684e+002  2.073340e+001 -2.755878e+001  2.467418e+001 -4.733410e+001  6.705740e+001  1.432726e+002  6.690381e+000  1.394628e+002  6.496671e+000  9.013757e+000  3.168134e+000  3.680886e+000  5.222827e+000  2.231831e+000  3.571250e+000  1.547955e+001
        41  6.309500e+000  1.400592e+001 -2.173402e+001  2.402334e+001 -4.789938e+001  6.055070e+001  1.484785e+002  6.379646e+000  1.478084e+002  1.600390e+001 -2.030796e+001  2.466774e+001 -4.563681e+001  6.164890e+001  1.479248e+002  6.985086e+000  1.492164e+002  5.349571e+000  9.621187e+000  3.101520e+000  3.604328e+000  4.903120e+000  2.279052e+000  3.611867e+000  1.498353e+001
        41  6.309500e+000  1.538359e+001 -2.250941e+001  2.367808e+001 -4.835171e+001  6.146659e+001  1.481618e+002  6.362244e+000  1.464560e+002  1.600390e+001 -2.030796e+001  2.466774e+001 -4.563681e+001  6.164890e+001  1.479248e+002  6.985086e+000  1.492164e+002  5.349571e+000  9.621187e+000  3.101520e+000  3.604328e+000  4.903120e+000  2.279052e+000  3.611867e+000  1.498353e+001
        41  1.000000e+001  1.177218e+001 -1.676894e+001  2.451726e+001 -4.727240e+001  5.101830e+001  1.503427e+002  5.537282e+000  1.538221e+002  1.209014e+001 -1.265515e+001  2.409495e+001 -4.443060e+001  5.281240e+001  1.506173e+002  5.737800e+000  1.561757e+002  4.309496e+000  1.026630e+001  2.931795e+000  3.487936e+000  4.340488e+000  2.355145e+000  2.998201e+000  1.514528e+001
        41  1.000000e+001  1.056425e+001 -1.626718e+001  2.471037e+001 -4.672178e+001  5.019747e+001  1.505630e+002  5.430400e+000  1.557882e+002  1.209014e+001 -1.265515e+001  2.409495e+001 -4.443060e+001  5.281240e+001  1.506173e+002  5.737800e+000  1.561757e+002  4.309496e+000  1.026630e+001  2.931795e+000  3.487936e+000  4.340488e+000  2.355145e+000  2.998201e+000  1.514528e+001
        41  1.584800e+001  8.150786e+000 -1.158152e+001  2.456195e+001 -4.645711e+001  3.998382e+001  1.507439e+002  4.264137e+000  1.609775e+002  7.982706e+000 -4.805555e+000  2.235368e+001 -4.434885e+001  4.186902e+001  1.528547e+002  4.224886e+000  1.638741e+002  3.097902e+000  1.118855e+001  2.615089e+000  3.353345e+000  3.578973e+000  2.449574e+000  2.248796e+000  1.543452e+001
        41  1.584800e+001  7.237559e+000 -1.160083e+001  2.458372e+001 -4.584447e+001  3.935124e+001  1.509618e+002  4.054295e+000  1.633889e+002  7.982706e+000 -4.805555e+000  2.235368e+001 -4.434885e+001  4.186902e+001  1.528547e+002  4.224886e+000  1.638741e+002  3.097902e+000  1.118855e+001  2.615089e+000  3.353345e+000  3.578973e+000  2.449574e+000  2.248796e+000  1.543452e+001
        41  2.511800e+001  4.507124e+000 -8.926777e+000  2.397985e+001 -4.573867e+001  3.050791e+001  1.483776e+002  2.687455e+000  1.694339e+002  4.765833e+000 -3.996830e-001  2.181774e+001 -4.637114e+001  3.300502e+001  1.485174e+002  3.013826e+000  1.642822e+002  2.091347e+000  1.267441e+001  2.419662e+000  3.178779e+000  2.976047e+000  2.584043e+000  1.644747e+000  1.583494e+001
        41  2.511800e+001  5.089488e+000 -8.226324e+000  2.413178e+001 -4.639235e+001  3.106804e+001  1.480902e+002  2.942626e+000  1.667999e+002  4.765833e+000 -3.996830e-001  2.181774e+001 -4.637114e+001  3.300502e+001  1.485174e+002  3.013826e+000  1.642822e+002  2.091347e+000  1.267441e+001  2.419662e+000  3.178779e+000  2.976047e+000  2.584043e+000  1.644747e+000  1.583494e+001
        41  3.981000e+001  2.600805e+000 -1.040675e+001  2.326122e+001 -4.671924e+001  2.535980e+001  1.426081e+002  1.600676e+000  1.728399e+002  2.259893e+000 -5.536044e+000  2.248834e+001 -4.962866e+001  2.529564e+001  1.435485e+002  2.070051e+000  1.626448e+002  1.204143e+000  1.545110e+001  2.315930e+000  2.951567e+000  2.456233e+000  2.782834e+000  1.161091e+000  1.628706e+001
        41  3.981000e+001  2.930143e+000 -8.864804e+000  2.358967e+001 -4.742110e+001  2.594945e+001  1.423194e+002  1.841529e+000  1.704056e+002  2.259893e+000 -5.536044e+000  2.248834e+001 -4.962866e+001  2.529564e+001  1.435485e+002  2.070051e+000  1.626448e+002  1.204143e+000  1.545110e+001  2.315930e+000  2.951567e+000  2.456233e+000  2.782834e+000  1.161091e+000  1.628706e+001
        41  6.309500e+001  1.552062e+000 -1.877842e+001  2.298172e+001 -4.912269e+001  2.419173e+001  1.354075e+002  8.595767e-001  1.714953e+002  1.405355e+000 -2.193652e+001  2.448354e+001 -5.207378e+001  2.546651e+001  1.336035e+002  1.549999e+000  1.608102e+002  8.613545e-001  1.784569e+001  2.472545e+000  2.894326e+000  2.521691e+000  2.837871e+000  9.361893e-001  1.757757e+001
        41  6.309500e+001  1.725372e+000 -1.594487e+001  2.355264e+001 -4.984340e+001  2.479670e+001  1.351924e+002  1.047608e+000  1.699537e+002  1.405355e+000 -2.193652e+001  2.448354e+001 -5.207378e+001  2.546651e+001  1.336035e+002  1.549999e+000  1.608102e+002  8.613545e-001  1.784569e+001  2.472545e+000  2.894326e+000  2.521691e+000  2.837871e+000  9.361893e-001  1.757757e+001
        41  1.000000e+002  1.203638e+000 -3.276635e+001  2.407684e+001 -5.266353e+001  2.642452e+001  1.293129e+002  4.624925e-001  1.603976e+002  1.306073e+000 -3.476692e+001  2.538697e+001 -5.466617e+001  2.640171e+001  1.285089e+002  1.194703e+000  1.591450e+002  8.227005e-001  1.835792e+001  2.563667e+000  2.894197e+000  2.614400e+000  2.837987e+000  7.770950e-001  1.897922e+001
        41  1.000000e+002  1.273676e+000 -2.849337e+001  2.496066e+001 -5.324803e+001  2.702073e+001  1.290673e+002  5.968374e-001  1.613805e+002  1.306073e+000 -3.476692e+001  2.538697e+001 -5.466617e+001  2.640171e+001  1.285089e+002  1.194703e+000  1.591450e+002  8.227005e-001  1.835792e+001  2.563667e+000  2.894197e+000  2.614400e+000  2.837987e+000  7.770950e-001  1.897922e+001
        41  1.584800e+002  1.298388e+000 -4.443466e+001  2.732787e+001 -5.596887e+001  3.122871e+001  1.258629e+002  3.827371e-001  1.403423e+002  1.537433e+000 -4.060909e+001  2.949181e+001 -5.668880e+001  3.107759e+001  1.243186e+002  9.555919e-001  1.574210e+002  9.652691e-001  1.829577e+001  2.988077e+000  2.903815e+000  3.067360e+000  2.828698e+000  6.846211e-001  2.099082e+001
        41  1.584800e+002  1.279025e+000 -3.965167e+001  2.852087e+001 -5.627222e+001  3.191554e+001  1.254020e+002  4.766186e-001  1.456151e+002  1.537433e+000 -4.060909e+001  2.949181e+001 -5.668880e+001  3.107759e+001  1.243186e+002  9.555919e-001  1.574210e+002  9.652691e-001  1.829577e+001  2.988077e+000  2.903815e+000  3.067360e+000  2.828698e+000  6.846211e-001  2.099082e+001
        41  2.511800e+002  1.579730e+000 -4.943452e+001  3.267398e+001 -5.764230e+001  3.724746e+001  1.252101e+002  5.071343e-001  1.278341e+002  1.739039e+000 -3.808385e+001  3.368302e+001 -5.773896e+001  3.635990e+001  1.231569e+002  7.723622e-001  1.558554e+002  1.094458e+000  1.834109e+001  3.433206e+000  2.921256e+000  3.567021e+000  2.811577e+000  6.069501e-001  2.313619e+001
        41  2.511800e+002  1.468228e+000 -4.472247e+001  3.407474e+001 -5.766602e+001  3.827318e+001  1.244646e+002  5.573073e-001  1.354265e+002  1.739039e+000 -3.808385e+001  3.368302e+001 -5.773896e+001  3.635990e+001  1.231569e+002  7.723622e-001  1.558554e+002  1.094458e+000  1.834109e+001  3.433206e+000  2.921256e+000  3.567021e+000  2.811577e+000  6.069501e-001  2.313619e+001
        41  3.981000e+002  1.611688e+000 -4.538964e+001  4.048321e+001 -5.737322e+001  4.419460e+001  1.252646e+002  6.524993e-001  1.331820e+002  1.746739e+000 -3.411020e+001  3.826403e+001 -5.771495e+001  4.139545e+001  1.229601e+002  6.159720e-001  1.545077e+002  1.133694e+000  1.893634e+001  3.902469e+000  2.923007e+000  4.059013e+000  2.810183e+000  5.290971e-001  2.543466e+001
